;Adriano Jose Ferruzzi;Alessandra da Silva Carneiro;Alessandro Emilio Teruzzi;Alex Sandro Rodrigues Ancioto;Alexandre José Romagnoli;Alexandre Machado Rosa;Ana Carolina Vila Ramos dos Santos;Ana Claudia Folha da Cruz;Ana Márcia Lima Costa;Ana Paula Rodrigues Magalhães de Barros;André Luiz Favareto;Andréa Antonieta Cotrim Silva;Ariane Macedo Melo Ferraz;Beatriz Ferraz Diniz;Bruno Secco Faquin;Bruno Sérgio do Amaral;Bárbara Beatriz Freitag;Carolina Aparecida de Freitas Dias;Caroline Inês Lisevski;Claudia Almerinda de Souza Oliveira;Danilo Marcondes de Alcantara;Davi Munhoz Benati;Elisangela Lizardo de Oliveira;Emanoel Fabiano Menezes Pereira;Eudes Müller D'Oliveira Santos;Eufrida Pereira da Silva;Everaldo Paulo da Silva;Fabio Oliveira Teixeira;Felipe Alexandre Cardoso Pazinatto;Felipe Rodrigues Martinez Basile;Fernando Cesar Mendonca;Fernando Luis Rossi;Fernando da Silva Pardo;Filipe Mantovani Ferreira;Flávia Roberta Torezin;Hadassa Viviane Rodrigues;Idalise Bernardo Bagé;Igor Calebe Zadi;Igor Polezi Munhoz;Ingrid Anelise Lopes;Irando Alves Martins Neto;Jair Garcia dos Santos;Jairo Filho Sousa de Almeida Ferreira;Jeferson Antunes;José Geraldo Basante;José Roberto Campanele;Juliana de Souza Topan;Junot de Oliveira Maia;Júlio Samuel Sávio Bernardo;Kamili Oliveira Santana;Krícia Helena Barreto;Leandro Módolo Paschoalotte;Lincon Lopes;Lucas Rodrigues dos Santos;Luciana Cavalcanti Maia Santos;Luciano Henrique Trindade;Marcelo Cizaurre Guirau;Maria Cristina Stello Leite;Moacir Silva de Castro;Nelio Fernando dos Reis;Nilton Pereira dos Santos;Patricia Horta;Patricia de Aquino Prudente;Patrícia Cristiane Santana da Silva;Paulo Eduardo Pissardini;Pedro Ernesto Schiavinatti Tavares;Priscila Hanako Ishy de Magalhães;Regivaldo Sousa Ferreira;Reinaldo da Silva Caraça;Renato Cristiano Montanher;Renato Marcon Pugliese;Ricardo Normanha Ribeiro de Almeida;Rita Roberta Marioto;Roberta Caetano Fleira;Robson Barbosa;Rogério Aparecido Campanari Xavier;Rogério Aparecido Pereira;Rogério Deitali Bruno;Romario Araujo Pinheiro;Silene Jucelino de Lima;Tatiana Aparecida Picosque;Teresa Helena Buscato Martins;Thiago Pedro Donadon Homem;Thiago Silva Broze;Valdir Donizete dos Santos Junior;Vanessa Regina Ferreira da Silva;Whisner Fraga Mamede;Wilian Ramalho Feitosa;William Rosseti
Patrícia Cristiane Santana da Silva;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0362;0,0;0,0;0,0;0,0556;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1173;0,0;0,0;0,0;0,0;0,0;0,0999;0,0;0,0;0,0;0,036;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Paulo Eduardo Pissardini;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0042;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0069;0,0;0,0;0,0104;0,0;0,0;0,0;0,0;0,0;0,0;0,0164;0,0;0,0;0,0;0,0233;0,0;0,0;0,0;0,0;0,0069;0,0;0,0;0,0114;0,0;0,0;0,0;0,0068;0,0;0,0;0,0;0,0;0,0035;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0087;0,0;0,0;0,0;0,0;0,0108;0,0;0,0;0,0;0,0;0,0194;0,0;0,0;0,0;0,0049;0,0;0,0;0,0;0,0216;0,0126
Pedro Ernesto Schiavinatti Tavares;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Priscila Hanako Ishy de Magalhães;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2335;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Regivaldo Sousa Ferreira;0,3168;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0051;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1516;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0054;0,0
Reinaldo da Silva Caraça;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Renato Cristiano Montanher;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0373;0,0;0,0;0,0;0,0;0,0;0,0;0,043;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1251;0,0;0,0;0,0367;0,0;0,0;0,0;0,0;0,6506;0,0;0,0;0,0;0,0;0,0298;0,0082;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0058;0,0;0,0426;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0087;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0413;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0227;0,1251;0,0;0,0;0,0;0,0;0,0;0,0
Renato Marcon Pugliese;0,0;0,0;0,114;0,0;0,0;0,0;0,0929;0,0;0,0914;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1068;0,0;0,0;0,0;0,0;0,0269;0,0191;0,0;0,0135;0,0;0,0;0,0;0,0;0,0089;0,0;0,0;0,0;0,0;0,0;0,0;0,0063;0,0;0,0;0,0;0,0;0,0421;0,0;0,0;0,0;0,0;0,0;0,0396;0,0;0,0;0,0356;0,0453;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0211;0,0;0,0;0,0;0,0;0,0;0,2564;0,0;0,0;0,0;0,0;0,2487;0,0;0,0094;0,0246
Ricardo Normanha Ribeiro de Almeida;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0157;0,0;0,0059;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0257;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Rita Roberta Marioto;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,025;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1862;0,0;0,0;0,0341;0,0;0,0;0,0;0,108;0,0;0,0;0,0;0,0;0,0;0,0;0,0153;0,0;0,0;0,0;0,0327;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0529;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0413;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0423;0,0259;0,0;0,0;0,0;0,0;0,0;0,0
Roberta Caetano Fleira;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0148;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0037;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0192;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0049;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Robson Barbosa;0,0;0,0;0,0;0,0;0,0;0,0;0,0084;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0133;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0218;0,0;0,232;0,3132;0,0;0,0;0,0;0,0;0,0072;0,0;0,026;0,0;0,0;0,0409;0,0;0,0051;0,0;0,0;0,0;0,0218;0,0114;0,0;0,0363;0,0;0,0;0,0;0,0464;0,0;0,0;0,0289;0,0;0,0056;0,0;0,0;0,0;0,0;0,0108;0,0;0,0;0,0;0,0;0,0;0,0211;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,1541;0,0231;0,0;0,0;0,0155;0,0;0,0;0,0;0,2432;0,2891
Rogério Aparecido Campanari Xavier;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1516;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Rogério Aparecido Pereira;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Rogério Deitali Bruno;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0508;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Romario Araujo Pinheiro;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Silene Jucelino de Lima;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0241;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0393;0,0;0,0;0,0396;0,0;0,0;0,0;0,0;0,0;0,0;0,0468;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0393;0,0;0,0;0,0654;0,0;0,0;0,0;0,0386;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0194;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1541;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0279;0,0;0,0;0,0;0,1507;0,0
Tatiana Aparecida Picosque;0,0;0,0;0,0;0,0;0,0;0,0;0,2037;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0149;0,0;0,0;0,0;0,0;0,0195;0,0;0,0;0,0;0,0;0,0;0,0;0,0138;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0331;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2564;0,0;0,0;0,0;0,0231;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Teresa Helena Buscato Martins;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0136;0,0;0,0;0,0;0,0;0,0;0,0256;0,0;0,0;0,0375;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0373;0,0;0,0;0,0084;0,0;0,0;0,0;0,018;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2472;0,0;0,0;0,0092;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0227;0,0;0,0;0,0423;0,0;0,0;0,0;0,0;0,0508;0,0;0,0;0,0;1,0;0,0142;0,0;0,0;0,0;0,0;0,0125;0,0
Thiago Pedro Donadon Homem;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0571;0,0;0,0;0,0;0,0;0,0173;0,0;0,0;0,1364;0,0;0,1252;0,0;0,0;0,0115;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0051;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0178;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1251;0,0;0,0;0,0259;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0142;1,0;0,0;0,0;0,0;0,0;0,0;0,0
Thiago Silva Broze;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,006;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0099;0,0;0,0;0,0099;0,0;0,0;0,0;0,0;0,0;0,0;0,0176;0,0;0,0;0,0;0,0;0,0046;0,0;0,0;0,0;0,0099;0,0;0,0;0,0164;0,0;0,0;0,0;0,0162;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0049;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0155;0,0;0,0;0,0;0,0;0,0279;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0412;0,0
Valdir Donizete dos Santos Junior;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0
Vanessa Regina Ferreira da Silva;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0514;0,0366;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0537;0,0;0,0;0,0;0,0;0,0;0,0169;0,0;0,0;0,0;0,0578;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2487;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0
Whisner Fraga Mamede;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0
Wilian Ramalho Feitosa;0,0157;0,0;0,0;0,0;0,0;0,0;0,0112;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0237;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0139;0,0387;0,0;0,0835;0,1197;0,0;0,0;0,0;0,0;0,0;0,0;0,0577;0,0;0,005;0,0182;0,0;0,0;0,0;0,0;0,0;0,0533;0,0101;0,0;0,0645;0,0;0,0375;0,0;0,073;0,0601;0,0039;0,0257;0,0;0,0124;0,0;0,0;0,0;0,0;0,0216;0,0;0,0;0,0054;0,0;0,0;0,0094;0,0;0,0;0,0;0,2432;0,0;0,0;0,0;0,0;0,1507;0,0;0,0125;0,0;0,0412;0,0;0,0;0,0;1,0;0,1684
William Rosseti;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2578;0,2628;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0265;0,0;0,0;0,0;0,0197;0,0;0,0583;0,0315;0,0;0,0674;0,0;0,0;0,0;0,0;0,0;0,0;0,0126;0,0;0,0;0,0;0,0;0,0;0,0246;0,0;0,0;0,0;0,2891;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1684;1,0
