;Adriano Jose Ferruzzi;Alessandra da Silva Carneiro;Alessandro Emilio Teruzzi;Alex Sandro Rodrigues Ancioto;Alexandre José Romagnoli;Alexandre Machado Rosa;Ana Carolina Vila Ramos dos Santos;Ana Claudia Folha da Cruz;Ana Márcia Lima Costa;Ana Paula Rodrigues Magalhães de Barros;André Luiz Favareto;Andréa Antonieta Cotrim Silva;Ariane Macedo Melo Ferraz;Beatriz Ferraz Diniz;Bruno Secco Faquin;Bruno Sérgio do Amaral;Bárbara Beatriz Freitag;Carolina Aparecida de Freitas Dias;Caroline Inês Lisevski;Claudia Almerinda de Souza Oliveira;Danilo Marcondes de Alcantara;Davi Munhoz Benati;Elisangela Lizardo de Oliveira;Emanoel Fabiano Menezes Pereira;Eudes Müller D'Oliveira Santos;Eufrida Pereira da Silva;Everaldo Paulo da Silva;Fabio Oliveira Teixeira;Felipe Alexandre Cardoso Pazinatto;Felipe Rodrigues Martinez Basile;Fernando Cesar Mendonca;Fernando Luis Rossi;Fernando da Silva Pardo;Filipe Mantovani Ferreira;Flávia Roberta Torezin;Hadassa Viviane Rodrigues;Idalise Bernardo Bagé;Igor Calebe Zadi;Igor Polezi Munhoz;Ingrid Anelise Lopes;Irando Alves Martins Neto;Jair Garcia dos Santos;Jairo Filho Sousa de Almeida Ferreira;Jeferson Antunes;José Geraldo Basante;José Roberto Campanele;Juliana de Souza Topan;Junot de Oliveira Maia;Júlio Samuel Sávio Bernardo;Kamili Oliveira Santana;Krícia Helena Barreto;Leandro Módolo Paschoalotte;Lincon Lopes;Lucas Rodrigues dos Santos;Luciana Cavalcanti Maia Santos;Luciano Henrique Trindade;Marcelo Cizaurre Guirau;Maria Cristina Stello Leite;Moacir Silva de Castro;Nelio Fernando dos Reis;Nilton Pereira dos Santos;Patricia Horta;Patricia de Aquino Prudente;Patrícia Cristiane Santana da Silva;Paulo Eduardo Pissardini;Pedro Ernesto Schiavinatti Tavares;Priscila Hanako Ishy de Magalhães;Regivaldo Sousa Ferreira;Reinaldo da Silva Caraça;Renato Cristiano Montanher;Renato Marcon Pugliese;Ricardo Normanha Ribeiro de Almeida;Rita Roberta Marioto;Roberta Caetano Fleira;Robson Barbosa;Rogério Aparecido Campanari Xavier;Rogério Aparecido Pereira;Rogério Deitali Bruno;Romario Araujo Pinheiro;Silene Jucelino de Lima;Tatiana Aparecida Picosque;Teresa Helena Buscato Martins;Thiago Pedro Donadon Homem;Thiago Silva Broze;Valdir Donizete dos Santos Junior;Vanessa Regina Ferreira da Silva;Whisner Fraga Mamede;Wilian Ramalho Feitosa;William Rosseti
Moacir Silva de Castro;0,0;0,0;0,115;0,0561;0,0248;0,1252;0,0278;0,0;0,1566;0,1708;0,0;0,0;0,0;0,0;0,0;0,0565;0,0;0,0832;0,0;0,0934;0,0;0,0;0,0429;0,1064;0,0;0,0;0,2301;0,0335;0,07;0,0729;0,0136;0,0209;0,1866;0,0458;0,1828;0,0606;0,2707;0,0;0,0421;0,0621;0,1763;0,1927;0,0458;0,1816;0,0;0,0;0,0;0,0404;0,195;0,0;0,0233;0,0117;0,0;0,0;0,2062;0,0632;0,0522;0,165;1,0;0,0818;0,2059;0,0;0,0;0,056;0,0355;0,0;0,0;0,0576;0,0;0,0955;0,3828;0,0592;0,0;0,0506;0,1082;0,0;0,0;0,0767;0,0;0,0767;0,0882;0,0673;0,0;0,035;0,0;0,1551;0,0;0,088;0,0938
Nelio Fernando dos Reis;0,0243;0,0106;0,0164;0,032;0,0636;0,0536;0,0318;0,0126;0,0402;0,05;0,0881;0,0111;0,0;0,0;0,0;0,0363;0,056;0,1133;0,0623;0,0699;0,0;0,0333;0,0;0,054;0,0459;0,0;0,0;0,0908;0,1319;0,0937;0,0993;0,067;0,0266;0,0;0,0157;0,0389;0,0902;0,0407;0,1895;0,0332;0,0464;0,1444;0,0883;0,1678;0,0144;0,0144;0,0;0,0346;0,1409;0,0152;0,03;0,045;0,0362;0,0948;0,1917;0,1183;0,0268;0,0777;0,0818;1,0;0,0756;0,0;0,0196;0,0959;0,1319;0,0;0,0;0,0678;0,0;0,0477;0,106;0,1056;0,0278;0,0434;0,1474;0,0;0,0328;0,0657;0,01;0,0657;0,0252;0,072;0,0446;0,1461;0,0064;0,0775;0,0424;0,1867;0,1405
Nilton Pereira dos Santos;0,0;0,0;0,0;0,0;0,1238;0,0;0,0371;0,0588;0,0;0,0539;0,0;0,0;0,0;0,0;0,0;0,0188;0,0;0,0756;0,0;0,0467;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,056;0,1458;0,0819;0,0522;0,0;0,0917;0,0;0,0606;0,0752;0,0;0,0843;0,0;0,0271;0,0;0,0458;0,0573;0,0;0,0;0,0;0,0539;0,1219;0,0;0,0467;0,0467;0,0844;0,0;0,1611;0,0632;0,0626;0,099;0,2059;0,0756;1,0;0,0;0,0;0,028;0,0237;0,0;0,0;0,0288;0,0;0,0318;0,0901;0,0197;0,0648;0,0;0,1377;0,0;0,0;0,0;0,0;0,0767;0,0;0,0336;0,0189;0,105;0,0301;0,0517;0,0;0,1612;0,0938
Patricia Horta;0,0;0,0;0,0;0,0;0,0;0,0;0,0242;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0426;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0238;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0354;0,0;0,0;0,0374;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0272;0,043;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0845;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0392;0,0;0,0;0,0;0,0
Patricia de Aquino Prudente;0,0;0,0;0,0;0,0;0,0579;0,0;0,0145;0,0;0,0;0,014;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0218;0,0284;0,0;0,0081;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0211;0,0;0,0;0,0074;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0196;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0148;0,0;0,0;0,0;0,0;0,04;0,0
Patrícia Cristiane Santana da Silva;0,027;0,0;0,0;0,0;0,0;0,0;0,0088;0,0;0,0;0,0342;0,056;0,0;0,0;0,0;0,0;0,0358;0,0311;0,0072;0,0;0,0889;0,0;0,037;0,0;0,0038;0,0204;0,0;0,0;0,0;0,0133;0,026;0,0;0,0099;0,0;0,0;0,0;0,0289;0,0358;0,0;0,0535;0,0;0,0258;0,0;0,0218;0,0;0,0;0,0;0,0;0,0;0,1973;0,0169;0,0;0,0;0,0;0,0843;0,1626;0,015;0,0099;0,0471;0,056;0,0959;0,028;0,0;0,0;1,0;0,0169;0,0;0,0;0,0274;0,0;0,0;0,0214;0,0;0,0;0,0;0,0187;0,0;0,0365;0,0365;0,0815;0,0;0,0;0,032;0,018;0,0083;0,0;0,0246;0,0;0,0663;0,0558
Paulo Eduardo Pissardini;0,0172;0,0;0,0154;0,0151;0,0499;0,0126;0,0037;0,0;0,0;0,0616;0,0592;0,0;0,0;0,0218;0,0;0,0114;0,079;0,0731;0,0;0,047;0,0185;0,0;0,0345;0,0714;0,0259;0,0;0,0;0,0495;0,1749;0,0441;0,1429;0,0925;0,0251;0,0185;0,0;0,0122;0,0485;0,0287;0,1726;0,0125;0,0273;0,0259;0,1016;0,0597;0,0813;0,0135;0,0199;0,0489;0,0393;0,075;0,0564;0,0376;0,068;0,0268;0,0792;0,1081;0,0168;0,0532;0,0355;0,1319;0,0237;0,0;0,0;0,0169;1,0;0,0;0,0185;0,0116;0,0173;0,0834;0,0318;0,0875;0,0261;0,0029;0,1545;0,0;0,0;0,0154;0,0;0,0463;0,0;0,0474;0,0305;0,067;0,0424;0,0312;0,0199;0,1594;0,17
Pedro Ernesto Schiavinatti Tavares;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0352;0,0;0,0;0,0;0,0;0,0;0,0;0,0478;0,0;0,0;0,0176;0,0;0,0;0,0092;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0173;0,0;0,0;0,0;0,0188;0,0;0,0;0,0;0,0;0,0;0,0;0,0073;0,0;0,0;0,0;0,0182;0,0053;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0191;0,0;0,0;0,0;0,0;0,0144;0,0;0,0;0,0;0,0;0,0
Priscila Hanako Ishy de Magalhães;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0917;0,0;0,0;0,0;0,0;0,0;0,051;0,1179;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0776;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0423;0,0;0,0714;0,0149;0,0;0,0;0,1543;0,0;0,0;0,0;0,0;0,0;0,0658;0,0;0,01;0,0246;0,2277;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0185;0,0;1,0;0,0;0,0;0,0496;0,0;0,0308;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0546;0,0;0,0806;0,0;0,0;0,0
Regivaldo Sousa Ferreira;0,5139;0,0;0,0;0,0732;0,0727;0,0;0,0091;0,0576;0,0306;0,0;0,0288;0,0;0,0;0,0;0,0;0,0184;0,096;0,0444;0,0;0,0685;0,0449;0,038;0,0839;0,054;0,0629;0,0;0,0;0,0656;0,0411;0,0714;0,0534;0,0102;0,0122;0,0;0,0;0,1187;0,0294;0,0233;0,0894;0,0456;0,0265;0,0629;0,0224;0,1263;0,0;0,0;0,0;0,0527;0,1312;0,0087;0,0;0,0457;0,0207;0,0;0,123;0,0309;0,0;0,0808;0,0576;0,0678;0,0288;0,0;0,0;0,0274;0,0116;0,0;0,0;1,0;0,0;0,0156;0,0441;0,0;0,0;0,0212;0,0289;0,2374;0,0375;0,0;0,0;0,0375;0,0288;0,0658;0,0649;0,1028;0,0147;0,0253;0,0;0,0897;0,0574
Reinaldo da Silva Caraça;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0274;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,068;0,0;0,0;0,0;0,0094;0,023;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0173;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Renato Cristiano Montanher;0,0307;0,0;0,083;0,0405;0,0;0,0339;0,0201;0,0318;0,0678;0,1168;0,0955;0,028;0,1072;0,0;0,0;0,0;0,0531;0,1229;0,0;0,0253;0,0;0,0;0,0;0,2091;0,0696;0,0;0,1661;0,133;0,0455;0,1875;0,0886;0,017;0,2694;0,0;0,0792;0,0;0,1384;0,6953;0,0304;0,0;0,1908;0,0696;0,0993;0,1345;0,0;0,0;0,0536;0,0292;0,0264;0,0192;0,0505;0,0379;0,0686;0,0;0,0733;0,0513;0,226;0,0357;0,0955;0,0477;0,0318;0,0;0,0;0,0;0,0834;0,0;0,0496;0,0156;0,0;1,0;0,0975;0,0214;0,1404;0,0235;0,032;0,0;0,0;0,0415;0,0;0,0;0,0;0,2367;0,1435;0,0379;0,0163;0,028;0,1072;0,0516;0,0381
Renato Marcon Pugliese;0,0109;0,0;0,2349;0,0573;0,0474;0,1199;0,0852;0,0225;0,2397;0,1858;0,0;0,0;0,0;0,0;0,0;0,0216;0,0501;0,1158;0,0;0,0357;0,0351;0,0;0,0328;0,1599;0,0;0,0;0,2349;0,0342;0,0429;0,0558;0,0313;0,04;0,2286;0,0;0,112;0,0464;0,1497;0,0;0,0645;0,0238;0,1453;0,1353;0,0351;0,1281;0,0;0,0;0,0;0,0309;0,14;0,0;0,0;0,0179;0,0162;0,0;0,1801;0,0544;0,0479;0,1643;0,3828;0,106;0,0901;0,0;0,0;0,0214;0,0318;0,0;0,0;0,0441;0,0;0,0975;1,0;0,2645;0,0;0,0609;0,1054;0,0;0,0;0,1174;0,0;0,0294;0,2252;0,0644;0,0;0,0335;0,0115;0,3167;0,0;0,0477;0,0987
Ricardo Normanha Ribeiro de Almeida;0,0;0,0;0,0257;0,0126;0,0664;0,0;0,0249;0,1184;0,042;0,0724;0,0;0,0174;0,0;0,0;0,0;0,0;0,0878;0,0254;0,0;0,0;0,0;0,0;0,0288;0,037;0,0;0,0;0,0515;0,0075;0,0;0,0061;0,0275;0,0105;0,0417;0,0308;0,0736;0,0;0,0555;0,0;0,0896;0,0;0,0455;0,0539;0,0;0,0802;0,0226;0,0;0,0;0,0452;0,0;0,0476;0,0;0,0157;0,0283;0,0;0,0108;0,0212;0,063;0,0221;0,0592;0,1056;0,0197;0,0;0,0;0,0;0,0875;0,0;0,0308;0,0;0,0;0,0214;0,2645;1,0;0,0;0,0146;0,033;0,0;0,0;0,0;0,0;0,0;0,0197;0,0339;0,0;0,0587;0,0101;0,1215;0,0;0,0148;0,0315
Rita Roberta Marioto;0,0;0,0;0,0;0,0;0,0;0,0;0,0204;0,0;0,069;0,0991;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1303;0,0;0,0;0,0;0,0738;0,0;0,221;0,0;0,0;0,1097;0,0;0,0;0,0;0,1657;0,0;0,031;0,0;0,0598;0,0;0,0;0,0527;0,0;0,0;0,0;0,1188;0,0;0,0;0,0514;0,0257;0,1396;0,0;0,0;0,0174;0,115;0,0;0,0;0,0278;0,0648;0,0845;0,0;0,0;0,0261;0,0;0,0;0,0;0,0;0,1404;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1112;0,0835;0,0;0,0331;0,0;0,0;0,0162;0,0
Roberta Caetano Fleira;0,014;0,0;0,2075;0,0184;0,0183;0,0154;0,0046;0,0145;0,0462;0,168;0,0;0,0;0,0;0,0;0,0;0,0046;0,0402;0,0186;0,0;0,0115;0,0225;0,0;0,0211;0,0969;0,0;0,0;0,2264;0,0055;0,0;0,0135;0,0067;0,0;0,0673;0,0;0,036;0,0;0,1702;0,0;0,0069;0,0153;0,0467;0,0632;0,0;0,0517;0,0;0,0;0,0;0,0066;0,024;0,0;0,0115;0,0;0,0;0,0;0,0206;0,0155;0,0103;0,0406;0,0506;0,0434;0,0;0,0;0,0;0,0;0,0029;0,0;0,0;0,0212;0,0;0,0235;0,0609;0,0146;0,0;1,0;0,0097;0,0;0,0;0,0;0,0;0,0;0,0145;0,0248;0,0047;0,0086;0,0074;0,0254;0,0;0,009;0,0058
Robson Barbosa;0,0095;0,0;0,0;0,0;0,0662;0,0209;0,0496;0,0393;0,0628;0,018;0,0;0,0;0,0;0,0;0,0;0,0189;0,0984;0,1315;0,0;0,0624;0,0;0,0;0,0143;0,0633;0,0;0,0;0,0;0,0448;0,1873;0,1097;0,3924;0,3386;0,0333;0,092;0,0;0,0608;0,0855;0,0159;0,1551;0,0415;0,0544;0,0645;0,0613;0,1151;0,0;0,0;0,0;0,1262;0,0978;0,0059;0,1249;0,0468;0,0847;0,0296;0,1745;0,2006;0,007;0,0993;0,1082;0,1474;0,1377;0,0;0,0;0,0187;0,1545;0,0;0,0;0,0289;0,0;0,032;0,1054;0,033;0,0;0,0097;1,0;0,0;0,0;0,0;0,0052;0,2565;0,0787;0,0;0,0253;0,1112;0,0101;0,0346;0,0;0,4461;0,4234
Rogério Aparecido Campanari Xavier;0,0;0,0;0,0;0,1543;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0376;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2374;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0151;0,0
Rogério Aparecido Pereira;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1013;0,0;0,0;0,1118;0,0;0,0;0,0;0,0;0,0;0,0;0,0136;0,0;0,0;0,0;0,0;0,0;0,0;0,0916;0,0;0,0;0,0;0,0598;0,0;0,0;0,0877;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0168;0,0;0,0;0,0;0,0;0,0328;0,0;0,0;0,0;0,0365;0,0;0,0;0,0;0,0375;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0247;0,0228;0,0;0,0;0,0;0,0669;0,0
Rogério Deitali Bruno;0,0;0,0;0,0;0,0;0,0;0,1633;0,0484;0,0;0,0;0,0938;0,0;0,0;0,0;0,0;0,0;0,0245;0,0;0,0592;0,0;0,0609;0,0;0,0;0,0;0,0308;0,0;0,0;0,0;0,0291;0,0365;0,0238;0,0356;0,0;0,0649;0,0;0,0;0,0;0,0981;0,0;0,0;0,0;0,1061;0,0419;0,0;0,0249;0,0;0,0;0,0;0,0;0,1589;0,0;0,0;0,0;0,0;0,0;0,0588;0,0;0,1633;0,043;0,0767;0,0657;0,0;0,0;0,0;0,0365;0,0154;0,0;0,0;0,0;0,0;0,0415;0,1174;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,1;0,0;0,2631;0,0247;0,0228;0,0;0,0;0,0;0,0287;0,0306
Romario Araujo Pinheiro;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0227;0,01;0,0;0,0;0,0257;0,0;0,0;0,0;0,0;0,0;0,0113;0,0;0,0;0,0059;0,0;0,0096;0,0;0,0055;0,0;0,0;0,0;0,0;0,0;0,0;0,0223;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0141;0,0;0,0;0,0;0,0234;0,0085;0,0;0,0;0,0;0,0;0,01;0,0;0,0;0,0;0,0815;0,0;0,0191;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0052;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,02;0,0046;0,0;0,0;0,0;0,0058;0,0
Silene Jucelino de Lima;0,0;0,0;0,0;0,0;0,0;0,0;0,0242;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1184;0,0;0,0;0,0;0,0;0,0;0,0617;0,0;0,0;0,0;0,0291;0,073;0,0475;0,1779;0,0816;0,0;0,1195;0,0;0,0;0,1177;0,0;0,1099;0,0405;0,0;0,0;0,0;0,0249;0,0;0,0;0,0;0,0703;0,0;0,0;0,1217;0,0;0,055;0,0;0,0588;0,0412;0,0544;0,0;0,0767;0,0657;0,0767;0,0;0,0;0,0;0,0463;0,0;0,0;0,0375;0,0;0,0;0,0294;0,0;0,0;0,0;0,2565;0,0;0,0;0,1;0,0;1,0;0,0767;0,0877;0,0;0,0913;0,0;0,0;0,0;0,258;0,0611
Tatiana Aparecida Picosque;0,0284;0,0;0,0;0,0;0,0248;0,0626;0,204;0,0;0,1252;0,0;0,0;0,0;0,0;0,0;0,0;0,0188;0,0;0,0303;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0209;0,0;0,0;0,0;0,0;0,0301;0,0;0,0;0,0;0,0;0,0964;0,0;0,1147;0,0;0,0;0,0;0,0;0,0244;0,0;0,0;0,0;0,0;0,0;0,0451;0,0316;0,0;0,0;0,0882;0,0252;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0288;0,0;0,0;0,2252;0,0197;0,0;0,0145;0,0787;0,0;0,0;0,0;0,0;0,0767;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0293;0,0
Teresa Helena Buscato Martins;0,0649;0,0;0,0439;0,0642;0,0708;0,0716;0,0212;0,0673;0,0358;0,0822;0,0;0,0;0,0;0,0;0,0;0,0215;0,1496;0,0779;0,0;0,0534;0,0;0,0;0,049;0,1757;0,0;0,0;0,0877;0,0766;0,016;0,0834;0,078;0,006;0,2134;0,0;0,0418;0,0;0,1634;0,0816;0,0321;0,0;0,155;0,1286;0,0;0,1311;0,0;0,0;0,0;0,0616;0,2091;0,0203;0,0267;0,0133;0,0724;0,0;0,1142;0,0451;0,3939;0,0377;0,0673;0,072;0,0336;0,0;0,0;0,032;0,0474;0,0;0,0;0,0658;0,0;0,2367;0,0644;0,0339;0,1112;0,0248;0,0;0,0;0,0;0,2631;0,0;0,0877;0,0;1,0;0,0758;0,02;0,0172;0,0;0,0;0,0377;0,0804
Thiago Pedro Donadon Homem;0,0274;0,0;0,0;0,0361;0,0;0,0403;0,0239;0,0189;0,0;0,0405;0,0568;0,0166;0,0319;0,0;0,1104;0,0;0,0211;0,0244;0,0625;0,1954;0,0;0,025;0,0276;0,0837;0,0552;0,0;0,0;0,1797;0,009;0,1878;0,0088;0,0202;0,024;0,0;0,0;0,0;0,0242;0,0;0,0995;0,0;0,0175;0,0103;0,0443;0,0462;0,0;0,0;0,0;0,0;0,0078;0,0343;0,0451;0,015;0,0408;0,0;0,0249;0,0152;0,0605;0,0;0,0;0,0446;0,0189;0,0;0,0148;0,018;0,0305;0,0;0,0;0,0649;0,0;0,1435;0,0;0,0;0,0835;0,0047;0,0253;0,0;0,0247;0,0247;0,02;0,0;0,0;0,0758;1,0;0,0902;0,0194;0,0;0,0;0,0897;0,0226
Thiago Silva Broze;0,0338;0,0;0,0;0,0;0,0368;0,0186;0,0331;0,0;0,0186;0,016;0,0;0,0154;0,0295;0,0;0,0255;0,0112;0,0292;0,1035;0,0144;0,1528;0,0;0,0347;0,0255;0,0352;0,0383;0,0;0,0;0,0531;0,0833;0,0651;0,1299;0,0435;0,0074;0,0273;0,0218;0,018;0,0358;0,0283;0,1338;0,0185;0,0081;0,0574;0,0409;0,1735;0,06;0,0;0,0;0,0321;0,0073;0,0211;0,0833;0,0208;0,0628;0,0;0,0824;0,1315;0,0124;0,0;0,035;0,1461;0,105;0,0;0,0;0,0083;0,067;0,0144;0,0546;0,1028;0,0;0,0379;0,0335;0,0587;0,0;0,0086;0,1112;0,0;0,0228;0,0228;0,0046;0,0913;0,0;0,02;0,0902;1,0;0,0;0,0154;0,0295;0,1614;0,0488
Valdir Donizete dos Santos Junior;0,0145;0,0;0,0392;0,0;0,0127;0,032;0,0;0,0;0,0;0,0276;0,0;0,0529;0,0;0,0;0,0;0,0;0,0;0,0232;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0114;0,0;0,0186;0,014;0,0107;0,0127;0,0;0,0;0,0;0,0231;0,0;0,0216;0,0;0,0277;0,0164;0,0;0,0098;0,0344;0,0;0,0;0,0;0,0;0,0;0,0;0,0358;0,0432;0,0;0,0;0,0081;0,0747;0,0;0,0;0,0064;0,0301;0,0392;0,0;0,0;0,0424;0,0;0,0;0,0147;0,0;0,0163;0,0115;0,0101;0,0331;0,0074;0,0101;0,0;0,0;0,0;0,0;0,0;0,0;0,0172;0,0194;0,0;1,0;0,0;0,0;0,0037;0,036
Vanessa Regina Ferreira da Silva;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1101;0,1738;0,0517;0,0;0,0;0,0;0,0;0,0165;0,0575;0,1463;0,0;0,041;0,0806;0,0;0,0377;0,0;0,0;0,0;0,0;0,0;0,0739;0,0641;0,0;0,0092;0,0656;0,0;0,0;0,1066;0,0926;0,0;0,0494;0,0;0,0477;0,0;0,0806;0,0336;0,0;0,0;0,087;0,0;0,15;0,0;0,0;0,0;0,0;0,0;0,1246;0,0278;0,0367;0,087;0,1551;0,0775;0,0517;0,0;0,0;0,0246;0,0312;0,0;0,0806;0,0253;0,0;0,028;0,3167;0,1215;0,0;0,0254;0,0346;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0154;0,0;1,0;0,0;0,0193;0,0412
Whisner Fraga Mamede;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0722;0,0;0,0;0,0376;0,0;0,0;0,0459;0,0;0,0;0,0;0,0;0,0;0,0506;0,1601;0,0;0,0;0,0;0,0;0,0;0,0161;0,0;0,0;0,0;0,0;0,041;0,0299;0,0;0,0;0,0;0,0;0,0759;0,0;0,0;0,0;0,0;0,0424;0,0;0,0;0,0;0,0;0,0199;0,0;0,0;0,0;0,0;0,1072;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0295;0,0;0,0;1,0;0,0;0,0
Wilian Ramalho Feitosa;0,0637;0,0;0,0096;0,0187;0,1018;0,0468;0,0485;0,0147;0,0156;0,0224;0,0;0,0;0,0;0,0;0,0;0,0188;0,0611;0,0943;0,0604;0,0407;0,0;0,0726;0,0214;0,1139;0,0481;0,0;0,0;0,0974;0,2094;0,1499;0,323;0,1782;0,0279;0,1371;0,0091;0,0378;0,0637;0,0237;0,2713;0,0464;0,0642;0,06;0,08;0,0798;0,0084;0,0251;0,0;0,2048;0,0972;0,0088;0,1628;0,0698;0,121;0,0331;0,1854;0,2203;0,0208;0,0617;0,088;0,1867;0,1612;0,0;0,04;0,0663;0,1594;0,0;0,0;0,0897;0,0;0,0516;0,0477;0,0148;0,0162;0,009;0,4461;0,0151;0,0669;0,0287;0,0058;0,258;0,0293;0,0377;0,0897;0,1614;0,0037;0,0193;0,0;1,0;0,3009
William Rosseti;0,0226;0,0;0,0306;0,0149;0,0789;0,0;0,0296;0,0469;0,0;0,0143;0,0;0,0;0,0;0,0;0,0;0,0375;0,1434;0,0965;0,0;0,1116;0,0;0,0;0,0513;0,0597;0,0;0,0;0,0;0,0267;0,1116;0,0872;0,3807;0,2579;0,0298;0,0;0,0291;0,0725;0,0959;0,019;0,1008;0,0248;0,0865;0,0256;0,0365;0,0876;0,0268;0,0;0,0;0,0644;0,2623;0,0071;0,0372;0,0558;0,0841;0,0;0,2568;0,2454;0,0333;0,1316;0,0938;0,1405;0,0938;0,0;0,0;0,0558;0,17;0,0;0,0;0,0574;0,0;0,0381;0,0987;0,0315;0,0;0,0058;0,4234;0,0;0,0;0,0306;0,0;0,0611;0,0;0,0804;0,0226;0,0488;0,036;0,0412;0,0;0,3009;1,0
