;Adriano Jose Ferruzzi;Alessandra da Silva Carneiro;Alessandro Emilio Teruzzi;Alex Sandro Rodrigues Ancioto;Alexandre José Romagnoli;Alexandre Machado Rosa;Ana Carolina Vila Ramos dos Santos;Ana Claudia Folha da Cruz;Ana Márcia Lima Costa;Ana Paula Rodrigues Magalhães de Barros;André Luiz Favareto;Andréa Antonieta Cotrim Silva;Ariane Macedo Melo Ferraz;Beatriz Ferraz Diniz;Bruno Secco Faquin;Bruno Sérgio do Amaral;Bárbara Beatriz Freitag;Carolina Aparecida de Freitas Dias;Caroline Inês Lisevski;Claudia Almerinda de Souza Oliveira;Danilo Marcondes de Alcantara;Davi Munhoz Benati;Elisangela Lizardo de Oliveira;Emanoel Fabiano Menezes Pereira;Eudes Müller D'Oliveira Santos;Eufrida Pereira da Silva;Everaldo Paulo da Silva;Fabio Oliveira Teixeira;Felipe Alexandre Cardoso Pazinatto;Felipe Rodrigues Martinez Basile;Fernando Cesar Mendonca;Fernando Luis Rossi;Fernando da Silva Pardo;Filipe Mantovani Ferreira;Flávia Roberta Torezin;Hadassa Viviane Rodrigues;Idalise Bernardo Bagé;Igor Calebe Zadi;Igor Polezi Munhoz;Ingrid Anelise Lopes;Irando Alves Martins Neto;Jair Garcia dos Santos;Jairo Filho Sousa de Almeida Ferreira;Jeferson Antunes;José Geraldo Basante;José Roberto Campanele;Juliana de Souza Topan;Junot de Oliveira Maia;Júlio Samuel Sávio Bernardo;Kamili Oliveira Santana;Krícia Helena Barreto;Leandro Módolo Paschoalotte;Lincon Lopes;Lucas Rodrigues dos Santos;Luciana Cavalcanti Maia Santos;Luciano Henrique Trindade;Marcelo Cizaurre Guirau;Maria Cristina Stello Leite;Moacir Silva de Castro;Nelio Fernando dos Reis;Nilton Pereira dos Santos;Patricia Horta;Patricia de Aquino Prudente;Patrícia Cristiane Santana da Silva;Paulo Eduardo Pissardini;Pedro Ernesto Schiavinatti Tavares;Priscila Hanako Ishy de Magalhães;Regivaldo Sousa Ferreira;Reinaldo da Silva Caraça;Renato Cristiano Montanher;Renato Marcon Pugliese;Ricardo Normanha Ribeiro de Almeida;Rita Roberta Marioto;Roberta Caetano Fleira;Robson Barbosa;Rogério Aparecido Campanari Xavier;Rogério Aparecido Pereira;Rogério Deitali Bruno;Romario Araujo Pinheiro;Silene Jucelino de Lima;Tatiana Aparecida Picosque;Teresa Helena Buscato Martins;Thiago Pedro Donadon Homem;Thiago Silva Broze;Valdir Donizete dos Santos Junior;Vanessa Regina Ferreira da Silva;Whisner Fraga Mamede;Wilian Ramalho Feitosa;William Rosseti
Moacir Silva de Castro;0,0;0,0;0,0616;0,031;0,0141;0,0664;0,0209;0,0;0,083;0,0973;0,0;0,0;0,0;0,0;0,0;0,0418;0,0;0,0464;0,0;0,0751;0,0;0,0;0,0233;0,0634;0,0;0,0;0,1302;0,0191;0,0516;0,0501;0,0073;0,0125;0,1057;0,0248;0,0976;0,0321;0,1562;0,0;0,024;0,0334;0,0959;0,1058;0,0246;0,109;0,0;0,0;0,0;0,0217;0,1532;0,0;0,0123;0,0068;0,0;0,0;0,1449;0,0348;0,0286;0,0918;1,0;0,0457;0,1401;0,0;0,0;0,0472;0,0201;0,0;0,0;0,0315;0,0;0,0529;0,2382;0,0347;0,0;0,0302;0,06;0,0;0,0;0,041;0,0;0,041;0,0623;0,0367;0,0;0,0195;0,0;0,1091;0,0;0,0523;0,0515
Nelio Fernando dos Reis;0,0135;0,0061;0,009;0,0182;0,0372;0,0292;0,0184;0,0071;0,0219;0,0315;0,0547;0,006;0,0;0,0;0,0;0,0207;0,0319;0,0649;0,0337;0,0385;0,0;0,0184;0,0;0,033;0,0252;0,0;0,0;0,0616;0,0746;0,0528;0,0548;0,0425;0,0155;0,0;0,0086;0,0212;0,0534;0,0229;0,1124;0,0183;0,0259;0,093;0,0486;0,1033;0,0079;0,0082;0,0;0,0191;0,0826;0,0089;0,0162;0,0299;0,0198;0,0521;0,1196;0,0726;0,0151;0,0444;0,0457;1,0;0,0411;0,0;0,0108;0,0554;0,078;0,0;0,0;0,0381;0,0;0,0271;0,0623;0,0737;0,0151;0,0285;0,0863;0,0;0,018;0,0361;0,006;0,0361;0,0137;0,0444;0,0259;0,0838;0,0036;0,042;0,0237;0,1187;0,0792
Nilton Pereira dos Santos;0,0;0,0;0,0;0,0;0,0686;0,0;0,0203;0,0313;0,0;0,0299;0,0;0,0;0,0;0,0;0,0;0,0102;0,0;0,0411;0,0;0,0244;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0287;0,078;0,0428;0,0303;0,0;0,0483;0,0;0,0313;0,0422;0,0;0,0467;0,0;0,0144;0,0;0,0239;0,0335;0,0;0,0;0,0;0,0281;0,0678;0,0;0,0239;0,0265;0,0439;0,0;0,0953;0,0339;0,0334;0,0536;0,1401;0,0411;1,0;0,0;0,0;0,0153;0,013;0,0;0,0;0,0153;0,0;0,0172;0,0501;0,0113;0,0335;0,0;0,0743;0,0;0,0;0,0;0,0;0,0399;0,0;0,0179;0,0104;0,0571;0,0158;0,0265;0,0;0,0932;0,0501
Patricia Horta;0,0;0,0;0,0;0,0;0,0;0,0;0,0134;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0233;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0128;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0189;0,0;0,0;0,0221;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0147;0,0235;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0442;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0209;0,0;0,0;0,0;0,0
Patricia de Aquino Prudente;0,0;0,0;0,0;0,0;0,0325;0,0;0,008;0,0;0,0;0,0079;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0113;0,0154;0,0;0,0048;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0113;0,0;0,0;0,0044;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0108;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0082;0,0;0,0;0,0;0,0;0,0234;0,0
Patrícia Cristiane Santana da Silva;0,0152;0,0;0,0;0,0;0,0;0,0;0,0051;0,0;0,0;0,0202;0,0307;0,0;0,0;0,0;0,0;0,036;0,0179;0,0042;0,0;0,074;0,0;0,0206;0,0;0,0023;0,0113;0,0;0,0;0,0;0,0073;0,0148;0,0;0,0061;0,0;0,0;0,0;0,0158;0,0214;0,0;0,0315;0,0;0,0145;0,0;0,0121;0,0;0,0;0,0;0,0;0,0;0,1645;0,0099;0,0;0,0;0,0;0,0466;0,1388;0,0086;0,0056;0,0271;0,0472;0,0554;0,0153;0,0;0,0;1,0;0,0099;0,0;0,0;0,0155;0,0;0,0;0,0127;0,0;0,0;0,0;0,0107;0,0;0,0202;0,0202;0,049;0,0;0,0;0,0181;0,0105;0,0048;0,0;0,0134;0,0;0,0407;0,0317
Paulo Eduardo Pissardini;0,0097;0,0;0,0086;0,0086;0,0295;0,007;0,0022;0,0;0,0;0,0365;0,0326;0,0;0,0;0,0125;0,0;0,0066;0,0456;0,0442;0,0;0,0262;0,0104;0,0;0,0195;0,0443;0,0144;0,0;0,0;0,0294;0,0988;0,0252;0,0798;0,0614;0,0148;0,0104;0,0;0,0067;0,0291;0,0164;0,1088;0,007;0,0154;0,0148;0,0669;0,0372;0,0449;0,0078;0,0113;0,0303;0,0233;0,0443;0,036;0,0228;0,0377;0,0149;0,0525;0,0619;0,0096;0,0307;0,0201;0,078;0,013;0,0;0,0;0,0099;1,0;0,0;0,0104;0,0066;0,0097;0,0517;0,0189;0,0533;0,0144;0,0018;0,0936;0,0;0,0;0,0086;0,0;0,0344;0,0;0,0269;0,0179;0,0409;0,0238;0,0171;0,0113;0,1067;0,1024
Pedro Ernesto Schiavinatti Tavares;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,02;0,0;0,0;0,0;0,0;0,0;0,0;0,0272;0,0;0,0;0,0099;0,0;0,0;0,0055;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0104;0,0;0,0;0,0;0,0106;0,0;0,0;0,0;0,0;0,0;0,0;0,0044;0,0;0,0;0,0;0,0102;0,0034;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0117;0,0;0,0;0,0;0,0;0,0085;0,0;0,0;0,0;0,0;0,0
Priscila Hanako Ishy de Magalhães;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0483;0,0;0,0;0,0;0,0;0,0;0,0282;0,0654;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0437;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0229;0,0;0,0381;0,0089;0,0;0,0;0,0836;0,0;0,0;0,0;0,0;0,0;0,0349;0,0;0,0061;0,0135;0,2304;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0104;0,0;1,0;0,0;0,0;0,0273;0,0;0,0179;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0303;0,0;0,0423;0,0;0,0;0,0
Regivaldo Sousa Ferreira;0,4244;0,0;0,0;0,0407;0,0416;0,0;0,0051;0,0316;0,0163;0,0;0,0153;0,0;0,0;0,0;0,0;0,0103;0,0536;0,0249;0,0;0,037;0,0244;0,0206;0,0458;0,0324;0,0338;0,0;0,0;0,0376;0,0218;0,0394;0,0289;0,0061;0,0069;0,0;0,0;0,0633;0,0171;0,0128;0,0511;0,0246;0,0145;0,0347;0,0121;0,0762;0,0;0,0;0,0;0,0285;0,0754;0,005;0,0;0,0268;0,0111;0,0;0,0771;0,0171;0,0;0,0452;0,0315;0,0381;0,0153;0,0;0,0;0,0155;0,0066;0,0;0,0;1,0;0,0;0,0087;0,0254;0,0;0,0;0,0128;0,0161;0,1997;0,0202;0,0;0,0;0,0202;0,0153;0,0361;0,0369;0,0577;0,008;0,0134;0,0;0,0557;0,0317
Reinaldo da Silva Caraça;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0151;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0355;0,0;0,0;0,0;0,0057;0,0126;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0097;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
Renato Cristiano Montanher;0,017;0,0;0,0452;0,0228;0,0;0,0183;0,0115;0,0177;0,0366;0,0677;0,0686;0,015;0,0594;0,0;0,0;0,0;0,03;0,0884;0,0;0,0138;0,0;0,0;0,0;0,1268;0,0378;0,0;0,0956;0,0772;0,0244;0,16;0,0484;0,0103;0,1708;0,0;0,043;0,0;0,0813;0,6755;0,0176;0,0;0,1056;0,0388;0,0677;0,0853;0,0;0,0;0,0297;0,0159;0,0153;0,0111;0,0271;0,0225;0,0372;0,0;0,0475;0,0287;0,1448;0,0202;0,0529;0,0271;0,0172;0,0;0,0;0,0;0,0517;0,0;0,0273;0,0087;0,0;1,0;0,0567;0,0127;0,0948;0,0143;0,018;0,0;0,0;0,0226;0,0;0,0;0,0;0,1415;0,1357;0,0215;0,009;0,015;0,0594;0,0312;0,0213
Renato Marcon Pugliese;0,0062;0,0;0,1817;0,0332;0,0284;0,0668;0,0883;0,0129;0,1738;0,1113;0,0;0,0;0,0;0,0;0,0;0,0126;0,0292;0,0679;0,0;0,0202;0,02;0,0;0,0187;0,1399;0,0;0,0;0,1397;0,0205;0,0356;0,0403;0,0177;0,0301;0,1362;0,0;0,0628;0,0259;0,0943;0,0;0,0386;0,0134;0,0831;0,078;0,0198;0,0831;0,0;0,0;0,0;0,0175;0,1009;0,0;0,0;0,0109;0,0091;0,0;0,1292;0,0315;0,0276;0,1108;0,2382;0,0623;0,0501;0,0;0,0;0,0127;0,0189;0,0;0,0;0,0254;0,0;0,0567;1,0;0,163;0,0;0,0382;0,0702;0,0;0,0;0,0661;0,0;0,0165;0,2381;0,0369;0,0;0,0197;0,0065;0,2854;0,0;0,0333;0,0674
Ricardo Normanha Ribeiro de Almeida;0,0;0,0;0,0148;0,0075;0,0408;0,0;0,0151;0,0697;0,024;0,0444;0,0;0,0099;0,0;0,0;0,0;0,0;0,0525;0,0153;0,0;0,0;0,0;0,0;0,0168;0,0238;0,0;0,0;0,0314;0,0046;0,0;0,0036;0,0159;0,0068;0,0255;0,0179;0,0423;0,0;0,0345;0,0;0,0549;0,0;0,0267;0,0382;0,0;0,0539;0,0129;0,0;0,0;0,0261;0,0;0,0292;0,0;0,0098;0,0163;0,0;0,0071;0,0126;0,0372;0,0133;0,0347;0,0737;0,0113;0,0;0,0;0,0;0,0533;0,0;0,0179;0,0;0,0;0,0127;0,163;1,0;0,0;0,0094;0,0197;0,0;0,0;0,0;0,0;0,0;0,0113;0,0199;0,0;0,0353;0,0059;0,0691;0,0;0,0094;0,0186
Rita Roberta Marioto;0,0;0,0;0,0;0,0;0,0;0,0;0,0112;0,0;0,0357;0,0661;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0758;0,0;0,0;0,0;0,0411;0,0;0,2047;0,0;0,0;0,0758;0,0;0,0;0,0;0,14;0,0;0,0172;0,0;0,0317;0,0;0,0;0,037;0,0;0,0;0,0;0,0778;0,0;0,0;0,0264;0,0146;0,0727;0,0;0,0;0,0094;0,0861;0,0;0,0;0,0151;0,0335;0,0442;0,0;0,0;0,0144;0,0;0,0;0,0;0,0;0,0948;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,079;0,0576;0,0;0,0175;0,0;0,0;0,0094;0,0
Roberta Caetano Fleira;0,0083;0,0;0,1218;0,0111;0,0114;0,009;0,0028;0,0087;0,0269;0,1106;0,0;0,0;0,0;0,0;0,0;0,0028;0,0245;0,0114;0,0;0,0068;0,0134;0,0;0,0126;0,0647;0,0;0,0;0,1405;0,0034;0,0;0,0081;0,004;0,0;0,0419;0,0;0,0211;0,0;0,1148;0,0;0,0043;0,009;0,0279;0,0381;0,0;0,0341;0,0;0,0;0,0;0,0039;0,015;0,0;0,0066;0,0;0,0;0,0;0,0137;0,0094;0,0062;0,0248;0,0302;0,0285;0,0;0,0;0,0;0,0;0,0018;0,0;0,0;0,0128;0,0;0,0143;0,0382;0,0094;0,0;1,0;0,0059;0,0;0,0;0,0;0,0;0,0;0,0084;0,0149;0,0029;0,0053;0,0044;0,0147;0,0;0,0059;0,0035
Robson Barbosa;0,0052;0,0;0,0;0,0;0,0384;0,0113;0,0321;0,0219;0,034;0,0105;0,0;0,0;0,0;0,0;0,0;0,0107;0,0557;0,0806;0,0;0,0342;0,0;0,0;0,0079;0,0384;0,0;0,0;0,0;0,0261;0,1106;0,0614;0,3197;0,3273;0,0192;0,0507;0,0;0,0329;0,0532;0,0089;0,1008;0,0227;0,0302;0,0541;0,0335;0,0723;0,0;0,0;0,0;0,0789;0,0617;0,0034;0,0838;0,0278;0,0461;0,0162;0,1255;0,1127;0,0039;0,0688;0,06;0,0863;0,0743;0,0;0,0;0,0107;0,0936;0,0;0,0;0,0161;0,0;0,018;0,0702;0,0197;0,0;0,0059;1,0;0,0;0,0;0,0;0,0031;0,2098;0,0531;0,0;0,0146;0,07;0,0055;0,0186;0,0;0,3652;0,3643
Rogério Aparecido Campanari Xavier;0,0;0,0;0,0;0,0873;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0212;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1997;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0092;0,0
Rogério Aparecido Pereira;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0537;0,0;0,0;0,0587;0,0;0,0;0,0;0,0;0,0;0,0;0,008;0,0;0,0;0,0;0,0;0,0;0,0;0,0512;0,0;0,0;0,0;0,0315;0,0;0,0;0,0478;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,01;0,0;0,0;0,0;0,0;0,018;0,0;0,0;0,0;0,0202;0,0;0,0;0,0;0,0202;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0137;0,0125;0,0;0,0;0,0;0,0391;0,0
Rogério Deitali Bruno;0,0;0,0;0,0;0,0;0,0;0,0852;0,0268;0,0;0,0;0,0525;0,0;0,0;0,0;0,0;0,0;0,0134;0,0;0,0325;0,0;0,0321;0,0;0,0;0,0;0,0181;0,0;0,0;0,0;0,0163;0,0189;0,0128;0,0188;0,0;0,0362;0,0;0,0;0,0;0,0556;0,0;0,0;0,0;0,0568;0,0226;0,0;0,0147;0,0;0,0;0,0;0,0;0,0893;0,0;0,0;0,0;0,0;0,0;0,0352;0,0;0,0879;0,0235;0,041;0,0361;0,0;0,0;0,0;0,0202;0,0086;0,0;0,0;0,0;0,0;0,0226;0,0661;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0526;0,0;0,1648;0,0137;0,0125;0,0;0,0;0,0;0,0168;0,0165
Romario Araujo Pinheiro;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0131;0,0059;0,0;0,0;0,0144;0,0;0,0;0,0;0,0;0,0;0,0065;0,0;0,0;0,0036;0,0;0,0057;0,0;0,0035;0,0;0,0;0,0;0,0;0,0;0,0;0,0136;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0085;0,0;0,0;0,0;0,0134;0,0055;0,0;0,0;0,0;0,0;0,006;0,0;0,0;0,0;0,049;0,0;0,0117;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0031;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0121;0,0028;0,0;0,0;0,0;0,0037;0,0
Silene Jucelino de Lima;0,0;0,0;0,0;0,0;0,0;0,0;0,0134;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0758;0,0;0,0;0,0;0,0;0,0;0,0362;0,0;0,0;0,0;0,0163;0,0568;0,0257;0,094;0,064;0,0;0,0636;0,0;0,0;0,0668;0,0;0,082;0,0214;0,0;0,0;0,0;0,0147;0,0;0,0;0,0;0,0556;0,0;0,0;0,0945;0,0;0,0289;0,0;0,0502;0,0223;0,0293;0,0;0,041;0,0361;0,0399;0,0;0,0;0,0;0,0344;0,0;0,0;0,0202;0,0;0,0;0,0165;0,0;0,0;0,0;0,2098;0,0;0,0;0,0526;0,0;1,0;0,0399;0,0471;0,0;0,0627;0,0;0,0;0,0;0,2123;0,033
Tatiana Aparecida Picosque;0,015;0,0;0,0;0,0;0,0137;0,0323;0,2034;0,0;0,0647;0,0;0,0;0,0;0,0;0,0;0,0;0,0102;0,0;0,0164;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0182;0,0;0,0;0,0;0,0;0,0253;0,0;0,0;0,0;0,0;0,0515;0,0;0,0725;0,0;0,0;0,0;0,0;0,0136;0,0;0,0;0,0;0,0;0,0;0,0267;0,0169;0,0;0,0;0,0623;0,0137;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0153;0,0;0,0;0,2381;0,0113;0,0;0,0084;0,0531;0,0;0,0;0,0;0,0;0,0399;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,017;0,0
Teresa Helena Buscato Martins;0,0353;0,0;0,0235;0,0355;0,0404;0,0381;0,012;0,0369;0,0191;0,047;0,0;0,0;0,0;0,0;0,0;0,012;0,0833;0,0436;0,0;0,0287;0,0;0,0;0,0267;0,1105;0,0;0,0;0,0498;0,0439;0,0085;0,0574;0,042;0,0036;0,1375;0,0;0,0224;0,0;0,0946;0,0449;0,0183;0,0;0,1015;0,0708;0,0;0,0822;0,0;0,0;0,0;0,0415;0,1198;0,0116;0,0141;0,0078;0,0388;0,0;0,0696;0,0249;0,3277;0,0211;0,0367;0,0444;0,0179;0,0;0,0;0,0181;0,0269;0,0;0,0;0,0361;0,0;0,1415;0,0369;0,0199;0,079;0,0149;0,0;0,0;0,0;0,1648;0,0;0,0471;0,0;1,0;0,0491;0,0112;0,0093;0,0;0,0;0,0275;0,0443
Thiago Pedro Donadon Homem;0,0155;0,0;0,0;0,0207;0,0;0,0222;0,014;0,0108;0,0;0,024;0,0313;0,0091;0,0181;0,0;0,0618;0,0;0,0122;0,0141;0,0342;0,1341;0,0;0,014;0,0156;0,0519;0,0383;0,0;0,0;0,1621;0,0049;0,1609;0,0049;0,0125;0,0189;0,0;0,0;0,0;0,0145;0,0;0,0588;0,0;0,0099;0,0059;0,0247;0,0307;0,0;0,0;0,0;0,0;0,0047;0,0202;0,0247;0,0091;0,0226;0,0;0,0157;0,0087;0,0421;0,0;0,0;0,0259;0,0104;0,0;0,0082;0,0105;0,0179;0,0;0,0;0,0369;0,0;0,1357;0,0;0,0;0,0576;0,0029;0,0146;0,0;0,0137;0,0137;0,0121;0,0;0,0;0,0491;1,0;0,0523;0,0109;0,0;0,0;0,0554;0,0129
Thiago Silva Broze;0,0188;0,0;0,0;0,0;0,0215;0,0101;0,0192;0,0;0,0101;0,0094;0,0;0,0083;0,0165;0,0;0,0141;0,0064;0,0166;0,0619;0,0078;0,0842;0,0;0,0192;0,0142;0,0215;0,021;0,0;0,0;0,0311;0,0496;0,0367;0,0716;0,0305;0,0043;0,0152;0,0119;0,0098;0,0212;0,0159;0,0854;0,0102;0,0045;0,0323;0,0225;0,1086;0,0328;0,0;0,0;0,0221;0,0043;0,0123;0,0525;0,0125;0,0344;0,0;0,0574;0,0744;0,007;0,0;0,0195;0,0838;0,0571;0,0;0,0;0,0048;0,0409;0,0085;0,0303;0,0577;0,0;0,0215;0,0197;0,0353;0,0;0,0053;0,07;0,0;0,0125;0,0125;0,0028;0,0627;0,0;0,0112;0,0523;1,0;0,0;0,0083;0,0165;0,1144;0,0275
Valdir Donizete dos Santos Junior;0,0078;0,0;0,0209;0,0;0,0072;0,0169;0,0;0,0;0,0;0,0156;0,0;0,0277;0,0;0,0;0,0;0,0;0,0;0,0129;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0065;0,0;0,0102;0,0074;0,0063;0,0072;0,0;0,0;0,0;0,0132;0,0;0,0122;0,0;0,015;0,009;0,0;0,0058;0,0182;0,0;0,0;0,0;0,0;0,0;0,0;0,0207;0,0229;0,0;0,0;0,0044;0,0407;0,0;0,0;0,0036;0,0158;0,0209;0,0;0,0;0,0238;0,0;0,0;0,008;0,0;0,009;0,0065;0,0059;0,0175;0,0044;0,0055;0,0;0,0;0,0;0,0;0,0;0,0;0,0093;0,0109;0,0;1,0;0,0;0,0;0,0022;0,0196
Vanessa Regina Ferreira da Silva;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0566;0,0961;0,0265;0,0;0,0;0,0;0,0;0,0089;0,031;0,0792;0,0;0,0214;0,0423;0,0;0,0199;0,0;0,0;0,0;0,0;0,0;0,0629;0,0512;0,0;0,0053;0,0361;0,0;0,0;0,0548;0,0518;0,0;0,0273;0,0;0,0252;0,0;0,0419;0,0196;0,0;0,0;0,046;0,0;0,1068;0,0;0,0;0,0;0,0;0,0;0,0801;0,0148;0,0195;0,0469;0,1091;0,042;0,0265;0,0;0,0;0,0134;0,0171;0,0;0,0423;0,0134;0,0;0,015;0,2854;0,0691;0,0;0,0147;0,0186;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0083;0,0;1,0;0,0;0,0111;0,022
Whisner Fraga Mamede;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0386;0,0;0,0;0,0215;0,0;0,0;0,0247;0,0;0,0;0,0;0,0;0,0;0,0293;0,088;0,0;0,0;0,0;0,0;0,0;0,0097;0,0;0,0;0,0;0,0;0,0235;0,017;0,0;0,0;0,0;0,0;0,0462;0,0;0,0;0,0;0,0;0,0237;0,0;0,0;0,0;0,0;0,0113;0,0;0,0;0,0;0,0;0,0594;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0165;0,0;0,0;1,0;0,0;0,0
Wilian Ramalho Feitosa;0,044;0,0;0,0056;0,0112;0,0633;0,0271;0,0341;0,0087;0,009;0,0139;0,0;0,0;0,0;0,0;0,0;0,0114;0,0371;0,0666;0,0348;0,0239;0,0;0,0427;0,0127;0,0742;0,0281;0,0;0,0;0,0659;0,1366;0,09;0,2234;0,1579;0,0173;0,081;0,0053;0,0219;0,0402;0,0142;0,1904;0,0272;0,0402;0,0432;0,0468;0,0523;0,0049;0,0152;0,0;0,1417;0,0644;0,0055;0,1204;0,0444;0,0859;0,0193;0,1476;0,1563;0,014;0,0475;0,0523;0,1187;0,0932;0,0;0,0234;0,0407;0,1067;0,0;0,0;0,0557;0,0;0,0312;0,0333;0,0094;0,0094;0,0059;0,3652;0,0092;0,0391;0,0168;0,0037;0,2123;0,017;0,0275;0,0554;0,1144;0,0022;0,0111;0,0;1,0;0,2471
William Rosseti;0,0124;0,0;0,0165;0,0083;0,0454;0,0;0,0168;0,0259;0,0;0,0082;0,0;0,0;0,0;0,0;0,0;0,021;0,0804;0,0544;0,0;0,0605;0,0;0,0;0,0281;0,0359;0,0;0,0;0,0;0,0154;0,0594;0,0484;0,3243;0,2584;0,017;0,0;0,0157;0,0388;0,0559;0,0105;0,0579;0,0134;0,0475;0,0142;0,0198;0,0531;0,0144;0,0;0,0;0,0349;0,1625;0,0041;0,0198;0,0328;0,0544;0,0;0,1796;0,1505;0,0184;0,1034;0,0515;0,0792;0,0501;0,0;0,0;0,0317;0,1024;0,0;0,0;0,0317;0,0;0,0213;0,0674;0,0186;0,0;0,0035;0,3643;0,0;0,0;0,0165;0,0;0,033;0,0;0,0443;0,0129;0,0275;0,0196;0,022;0,0;0,2471;1,0
